1,1,261.83,389.87,228.57,169.61,1,0,0,0
2,1,262.60,391.27,228.18,170.08,1,0,0,0
3,1,262.59,391.60,228.52,169.88,1,0,0,0
4,1,262.64,391.82,228.51,169.50,1,0,0,0
5,1,262.43,391.78,228.43,169.69,1,0,0,0
6,1,262.26,391.78,228.40,169.64,1,0,0,0
7,1,262.29,391.73,228.07,169.95,1,0,0,0
8,1,262.27,391.70,228.13,169.42,1,0,0,0
9,1,262.45,391.77,227.89,169.32,1,0,0,0
10,1,262.44,391.75,228.41,169.51,1,0,0,0
11,1,262.62,391.63,228.15,169.27,1,0,0,0
12,1,262.54,391.68,228.02,169.15,1,0,0,0
13,1,262.58,391.75,227.78,169.31,1,0,0,0
14,1,262.66,391.85,227.80,168.96,1,0,0,0
15,1,262.54,391.66,227.87,169.22,1,0,0,0
16,1,262.48,391.55,227.99,169.12,1,0,0,0
17,1,262.29,391.55,228.08,169.27,1,0,0,0
18,1,262.38,391.53,227.57,169.61,1,0,0,0
19,1,262.11,391.90,227.51,169.64,1,0,0,0
20,1,262.08,391.79,227.62,169.48,1,0,0,0
21,1,262.21,391.78,227.67,169.52,1,0,0,0
22,1,262.08,391.79,227.86,169.74,1,0,0,0
23,1,262.18,391.95,227.84,169.72,1,0,0,0
24,1,261.34,392.68,228.44,170.65,1,0,0,0
25,1,261.43,392.57,228.18,170.79,1,0,0,0
26,1,261.65,392.66,228.15,170.63,1,0,0,0
27,1,261.66,392.63,228.26,170.61,1,0,0,0
28,1,262.01,393.04,227.95,170.40,1,0,0,0
29,1,261.94,393.23,228.36,170.48,1,0,0,0
30,1,262.22,393.44,227.94,170.97,1,0,0,0
31,1,262.79,393.49,228.12,172.04,1,0,0,0
32,1,263.11,393.39,227.93,172.29,1,0,0,0
33,1,263.23,393.56,228.02,171.86,1,0,0,0
34,1,263.17,393.53,228.43,172.16,1,0,0,0
35,1,263.15,393.50,228.44,172.00,1,0,0,0
36,1,263.34,393.50,228.43,172.31,1,0,0,0
37,1,263.47,393.52,228.55,172.12,1,0,0,0
38,1,263.65,393.46,228.64,172.33,1,0,0,0
39,1,263.85,393.53,228.49,172.54,1,0,0,0
40,1,263.96,393.64,228.29,172.49,1,0,0,0
41,1,263.87,393.56,228.51,172.45,1,0,0,0
42,1,264.13,393.55,228.43,172.57,1,0,0,0
43,1,264.54,393.40,227.96,172.40,1,0,0,0
44,1,264.65,393.35,227.96,171.77,1,0,0,0
45,1,264.28,393.18,228.38,171.94,1,0,0,0
46,1,264.39,393.22,228.11,171.54,1,0,0,0
47,1,264.31,393.11,228.17,172.10,1,0,0,0
48,1,264.22,393.17,228.23,172.08,1,0,0,0
49,1,264.11,393.19,228.63,171.71,1,0,0,0
50,1,264.28,393.32,228.58,171.84,1,0,0,0
51,1,264.54,393.05,228.39,172.23,1,0,0,0
52,1,264.63,392.98,228.62,171.98,1,0,0,0
53,1,264.83,393.08,228.49,171.63,1,0,0,0
54,1,264.86,393.02,228.52,171.93,1,0,0,0
55,1,264.73,392.84,228.39,172.32,1,0,0,0
56,1,264.84,392.83,228.41,172.36,1,0,0,0
57,1,264.71,392.77,228.62,172.41,1,0,0,0
58,1,264.71,392.68,228.55,172.34,1,0,0,0
59,1,264.60,392.45,228.72,172.01,1,0,0,0
60,1,264.54,392.57,228.78,171.51,1,0,0,0
61,1,264.20,392.49,229.42,171.93,1,0,0,0
62,1,264.23,392.53,229.49,171.88,1,0,0,0
63,1,264.20,392.55,229.47,171.85,1,0,0,0
64,1,264.22,392.65,229.60,171.97,1,0,0,0
65,1,264.22,392.75,229.69,171.81,1,0,0,0
66,1,264.32,392.61,229.75,172.01,1,0,0,0
67,1,264.12,392.32,229.45,172.60,1,0,0,0
68,1,264.19,392.35,229.34,172.58,1,0,0,0
69,1,264.24,392.48,229.27,172.38,1,0,0,0
70,1,264.08,392.35,229.40,172.62,1,0,0,0
71,1,264.22,392.46,229.51,172.65,1,0,0,0
72,1,263.97,392.31,229.88,172.69,1,0,0,0
73,1,263.97,392.12,229.44,173.06,1,0,0,0
74,1,263.75,392.09,229.92,173.27,1,0,0,0
75,1,263.61,391.83,230.13,173.22,1,0,0,0
76,1,263.66,391.71,230.28,173.48,1,0,0,0
77,1,263.73,391.45,230.08,173.61,1,0,0,0
78,1,263.93,391.49,229.81,173.12,1,0,0,0
79,1,264.01,391.20,229.95,172.92,1,0,0,0
80,1,264.01,391.26,229.92,173.11,1,0,0,0
81,1,264.31,391.13,229.82,172.95,1,0,0,0
82,1,263.98,390.76,230.24,173.23,1,0,0,0
83,1,264.30,390.63,230.02,173.35,1,0,0,0
84,1,264.37,390.13,230.16,174.06,1,0,0,0
85,1,264.32,389.64,230.93,174.44,1,0,0,0
86,1,264.29,389.43,231.21,174.60,1,0,0,0
87,1,264.37,388.80,231.25,175.44,1,0,0,0
88,1,264.73,389.04,231.46,174.94,1,0,0,0
89,1,265.04,388.54,231.00,175.67,1,0,0,0
90,1,265.23,388.36,230.85,175.86,1,0,0,0
91,1,265.21,388.24,230.90,175.85,1,0,0,0
92,1,264.83,388.13,231.40,176.10,1,0,0,0
93,1,264.59,387.45,231.34,177.58,1,0,0,0
94,1,264.25,386.97,231.74,178.26,1,0,0,0
95,1,264.22,386.49,231.50,178.80,1,0,0,0
96,1,263.92,386.13,231.71,179.25,1,0,0,0
97,1,263.43,385.87,231.83,179.27,1,0,0,0
98,1,263.71,385.28,231.24,180.14,1,0,0,0
99,1,263.51,385.15,231.89,180.07,1,0,0,0
100,1,263.26,384.87,232.41,181.08,1,0,0,0
101,1,263.28,384.43,232.75,181.35,1,0,0,0
102,1,263.34,383.97,233.40,181.63,1,0,0,0
103,1,263.10,384.00,233.47,182.14,1,0,0,0
104,1,263.05,383.35,234.01,182.50,1,0,0,0
105,1,263.40,382.66,233.79,183.13,1,0,0,0
106,1,263.17,382.40,234.42,183.39,1,0,0,0
107,1,263.16,382.22,234.55,183.54,1,0,0,0
108,1,262.87,381.94,234.32,183.72,1,0,0,0
109,1,262.60,381.30,234.62,184.51,1,0,0,0
