1,1,133.72,315.70,501.97,685.79,1,0,0,0
2,1,133.17,315.57,507.18,686.10,1,0,0,0
3,1,134.82,319.31,510.48,680.24,1,0,0,0
4,1,136.60,319.84,506.40,678.48,1,0,0,0
5,1,135.95,322.33,493.25,673.35,1,0,0,0
6,1,131.94,321.19,486.35,672.96,1,0,0,0
7,1,128.66,321.26,484.77,671.29,1,0,0,0
8,1,125.17,325.77,492.07,664.97,1,0,0,0
9,1,123.81,326.32,483.50,660.88,1,0,0,0
10,1,123.92,321.62,485.55,663.40,1,0,0,0
11,1,124.25,320.93,487.71,660.94,1,0,0,0
12,1,127.94,314.29,479.14,668.54,1,0,0,0
13,1,119.45,313.10,489.47,668.23,1,0,0,0
14,1,124.35,307.09,481.99,680.83,1,0,0,0
15,1,124.71,307.15,474.01,680.29,1,0,0,0
16,1,115.79,307.88,481.64,679.71,1,0,0,0
17,1,109.78,309.52,488.95,683.35,1,0,0,0
18,1,107.27,312.75,491.41,684.28,1,0,0,0
19,1,106.38,317.68,493.71,678.83,1,0,0,0
20,1,102.70,319.33,497.77,678.12,1,0,0,0
21,1,101.93,318.69,498.21,681.21,1,0,0,0
22,1,98.30,318.92,501.76,682.22,1,0,0,0
23,1,96.19,317.54,504.16,685.55,1,0,0,0
24,1,100.55,314.44,499.25,690.10,1,0,0,0
25,1,98.18,309.79,497.53,698.76,1,0,0,0
26,1,98.04,306.81,501.46,704.95,1,0,0,0
27,1,99.45,291.17,506.69,719.69,1,0,0,0
28,1,96.98,281.74,514.03,730.68,1,0,0,0
29,1,96.75,260.20,524.68,750.89,1,0,0,0
30,1,95.50,252.50,532.73,759.75,1,0,0,0
31,1,95.02,256.61,537.32,759.36,1,0,0,0
32,1,96.92,261.58,541.05,755.06,1,0,0,0
33,1,97.29,251.42,550.85,770.35,1,0,0,0
34,1,100.33,258.77,551.62,768.05,1,0,0,0
35,1,101.89,255.64,554.58,774.36,1,0,0,0
36,1,101.07,259.05,560.98,772.52,1,0,0,0
37,1,99.64,255.69,567.26,776.51,1,0,0,0
38,1,106.12,262.66,560.14,771.45,1,0,0,0
39,1,110.33,271.07,563.77,762.78,1,0,0,0
40,1,110.29,273.05,565.10,761.72,1,0,0,0
41,1,109.49,267.21,571.01,766.21,1,0,0,0
42,1,113.03,275.33,568.44,755.41,1,0,0,0
43,1,127.78,277.07,546.12,757.39,1,0,0,0
44,1,130.41,273.84,550.29,758.11,1,0,0,0
45,1,137.81,273.33,544.12,758.82,1,0,0,0
46,1,182.97,279.94,469.30,764.03,1,0,0,0
47,1,145.71,268.66,541.91,766.55,1,0,0,0
48,1,157.20,271.94,524.79,768.15,1,0,0,0
49,1,164.07,271.57,527.68,764.34,1,0,0,0
50,1,140.90,325.13,503.31,687.21,1,0,0,0
51,1,140.11,320.37,515.17,680.87,1,0,0,0
52,1,139.53,321.48,510.52,677.28,1,0,0,0
53,1,137.91,323.07,491.25,672.00,1,0,0,0
54,1,133.42,322.43,486.05,670.97,1,0,0,0
55,1,130.34,323.50,479.39,669.87,1,0,0,0
56,1,124.64,328.91,494.29,663.33,1,0,0,0
57,1,123.83,327.40,479.58,660.33,1,0,0,0
58,1,125.05,320.74,483.74,661.02,1,0,0,0
59,1,125.09,321.83,484.23,663.23,1,0,0,0
60,1,127.90,315.90,476.73,668.28,1,0,0,0
61,1,120.74,313.27,486.27,670.02,1,0,0,0
62,1,125.12,309.12,478.94,678.57,1,0,0,0
63,1,126.30,308.23,471.13,679.63,1,0,0,0
64,1,116.58,308.69,478.83,679.61,1,0,0,0
65,1,111.23,310.00,485.23,682.11,1,0,0,0
66,1,106.68,313.39,491.49,682.80,1,0,0,0
67,1,105.98,317.17,492.99,678.71,1,0,0,0
68,1,103.50,318.86,497.58,676.87,1,0,0,0
69,1,102.76,320.25,494.99,676.62,1,0,0,0
70,1,98.56,318.85,500.38,681.59,1,0,0,0
71,1,96.43,316.90,501.39,686.48,1,0,0,0
72,1,101.04,315.10,498.52,689.43,1,0,0,0
73,1,98.19,309.19,498.66,699.25,1,0,0,0
74,1,97.36,305.61,501.85,706.46,1,0,0,0
75,1,98.72,293.37,505.84,715.96,1,0,0,0
76,1,98.64,281.90,511.66,727.51,1,0,0,0
77,1,96.78,259.86,525.53,751.67,1,0,0,0
78,1,96.40,258.82,528.06,752.39,1,0,0,0
79,1,95.78,261.73,532.31,752.74,1,0,0,0
80,1,94.94,254.65,540.59,761.54,1,0,0,0
81,1,98.33,260.20,543.14,762.93,1,0,0,0
82,1,101.13,260.99,547.27,764.66,1,0,0,0
83,1,104.25,259.36,550.49,767.64,1,0,0,0
84,1,102.15,264.11,557.73,764.49,1,0,0,0
85,1,103.87,263.66,559.80,766.37,1,0,0,0
86,1,105.84,256.31,559.45,778.77,1,0,0,0
87,1,107.18,268.37,563.22,765.91,1,0,0,0
88,1,109.39,270.88,566.74,761.39,1,0,0,0
89,1,114.89,271.86,561.04,760.98,1,0,0,0
90,1,118.64,269.08,555.70,763.67,1,0,0,0
91,1,230.78,280.39,361.57,769.13,1,0,0,0
92,1,131.75,270.23,543.57,766.89,1,0,0,0
93,1,140.42,274.12,539.42,759.40,1,0,0,0
94,1,142.20,272.60,542.74,762.17,1,0,0,0
95,1,147.00,271.90,538.52,764.20,1,0,0,0
96,1,164.65,273.92,526.85,761.68,1,0,0,0
97,1,165.97,274.02,526.93,761.72,1,0,0,0
98,1,141.38,318.53,496.79,694.47,1,0,0,0
99,1,140.71,317.78,506.09,683.74,1,0,0,0
100,1,140.52,322.54,502.31,675.29,1,0,0,0
101,1,137.94,323.18,487.54,672.42,1,0,0,0
102,1,132.86,322.98,483.51,671.53,1,0,0,0
103,1,129.37,324.35,479.63,668.95,1,0,0,0
104,1,123.92,328.60,491.18,662.80,1,0,0,0
105,1,122.61,327.44,481.83,660.09,1,0,0,0
106,1,125.28,323.60,481.15,661.29,1,0,0,0
107,1,123.45,321.21,486.81,661.46,1,0,0,0
108,1,127.97,317.30,478.12,666.62,1,0,0,0
109,1,119.51,315.50,487.81,666.69,1,0,0,0
110,1,125.36,309.60,478.75,676.42,1,0,0,0
111,1,124.99,309.29,471.79,678.03,1,0,0,0
112,1,116.62,308.74,479.77,679.88,1,0,0,0
113,1,111.14,310.55,486.49,680.05,1,0,0,0
114,1,107.48,313.15,490.38,682.84,1,0,0,0
115,1,102.83,319.50,497.94,676.99,1,0,0,0
116,1,102.30,318.60,498.99,677.72,1,0,0,0
117,1,101.13,319.47,497.67,678.07,1,0,0,0
118,1,98.72,318.93,501.05,680.71,1,0,0,0
119,1,96.66,317.91,502.12,683.35,1,0,0,0
120,1,98.98,313.37,498.02,692.30,1,0,0,0
121,1,97.91,310.72,498.72,697.17,1,0,0,0
122,1,97.49,307.87,503.46,701.94,1,0,0,0
123,1,98.06,287.75,511.50,721.35,1,0,0,0
124,1,97.79,274.11,519.73,735.18,1,0,0,0
125,1,95.54,257.52,527.54,753.61,1,0,0,0
126,1,95.09,255.40,533.07,756.48,1,0,0,0
127,1,95.12,260.69,534.13,755.62,1,0,0,0
128,1,96.08,259.67,540.89,756.65,1,0,0,0
129,1,96.64,258.63,549.20,763.08,1,0,0,0
130,1,99.16,259.91,553.69,765.16,1,0,0,0
131,1,101.78,257.61,555.05,769.83,1,0,0,0
132,1,98.86,252.80,566.14,775.28,1,0,0,0
133,1,99.10,248.14,568.79,781.55,1,0,0,0
134,1,105.07,254.20,566.72,778.40,1,0,0,0
135,1,105.41,251.73,568.58,781.67,1,0,0,0
136,1,108.98,253.81,567.19,778.24,1,0,0,0
137,1,117.49,268.27,550.80,766.98,1,0,0,0
138,1,121.03,273.79,556.36,758.88,1,0,0,0
139,1,127.13,274.23,551.54,756.26,1,0,0,0
