1,10,2514.15,669.59,75.34,159.38,1,0,0,0
2,10,2515.95,672.59,72.96,154.44,1,0,0,0
3,10,2515.59,672.30,71.83,155.31,1,0,0,0
4,10,2514.83,670.34,71.92,158.36,1,0,0,0
5,10,2515.00,670.58,71.05,158.37,1,0,0,0
6,10,2514.66,670.65,70.58,158.77,1,0,0,0
7,10,2514.58,671.72,69.21,157.72,1,0,0,0
8,10,2514.60,671.25,68.23,158.43,1,0,0,0
9,10,2514.89,671.75,66.86,157.68,1,0,0,0
10,10,2515.76,673.24,65.50,156.12,1,0,0,0
11,10,2516.39,674.34,64.02,155.10,1,0,0,0
12,10,2515.53,672.37,64.53,157.96,1,0,0,0
13,10,2515.54,671.49,64.35,158.63,1,0,0,0
14,10,2515.85,671.82,63.59,157.66,1,0,0,0
15,10,2516.52,674.34,61.66,153.70,1,0,0,0
16,10,2515.82,675.58,60.80,151.63,1,0,0,0
17,10,2513.91,673.83,61.58,153.77,1,0,0,0
18,10,2512.95,673.26,61.55,154.61,1,0,0,0
19,10,2510.58,673.64,62.36,154.23,1,0,0,0
20,10,2508.95,673.20,62.61,154.32,1,0,0,0
21,10,2507.66,673.10,62.54,153.53,1,0,0,0
22,10,2506.10,671.70,63.31,154.95,1,0,0,0
23,10,2505.30,671.29,63.22,154.95,1,0,0,0
24,10,2505.34,671.03,63.03,154.97,1,0,0,0
25,10,2504.75,669.79,63.44,156.01,1,0,0,0
26,10,2504.98,673.44,60.97,149.38,1,0,0,0
27,10,2503.77,674.31,60.41,146.87,1,0,0,0
28,10,2502.87,675.86,59.45,143.61,1,0,0,0
29,10,2501.84,676.40,58.99,141.88,1,0,0,0
30,10,2501.20,676.67,58.54,140.80,1,0,0,0
31,10,2500.62,676.50,58.56,140.63,1,0,0,0
32,10,2500.35,675.47,58.46,141.38,1,0,0,0
33,10,2500.27,673.86,58.44,142.64,1,0,0,0
34,10,2500.02,673.19,58.24,142.83,1,0,0,0
35,10,2499.45,671.97,58.12,143.50,1,0,0,0
36,10,2498.45,671.25,58.04,143.52,1,0,0,0
37,10,2496.94,668.90,58.60,145.94,1,0,0,0
38,10,2494.87,665.76,59.52,149.59,1,0,0,0
39,10,2492.25,662.64,61.31,153.31,1,0,0,0
40,10,2489.81,661.51,62.25,154.68,1,0,0,0
41,10,2488.10,662.15,62.01,153.35,1,0,0,0
42,10,2486.85,661.84,61.97,152.73,1,0,0,0
43,10,2485.88,661.75,61.59,151.67,1,0,0,0
